Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Hour,Location,Merchant_Category,Payment_Method,Device_Type,Is_Fraud
T2020,1005,4335.51,10,Bangalore,Grocery,UPI,Mobile,0
T2021,1072,3689.73,15,Nagpur,Grocery,Card,Mobile,0
T2022,1102,711.82,1,Hyderabad,Entertainment,Net Banking,Mobile,0
T2023,1159,1065.32,11,Delhi,Travel,UPI,Mobile,0
T2024,1040,95.97,21,Chennai,Fashion,Card,Tablet,0
T2025,1113,7205.96,5,Nagpur,Grocery,UPI,Mobile,0
T2026,1007,14706.32,10,Chennai,Food,Card,Mobile,0
T2027,1071,582.23,7,Kolkata,Electronics,Card,Mobile,0
T2028,1177,1053.13,11,Hyderabad,Grocery,Card,Laptop,0
T2029,1091,8112.24,1,Nagpur,Food,UPI,Mobile,0
T2030,1061,10439.91,8,Chennai,Electronics,Card,Laptop,0
T2031,1083,2176.34,14,Pune,Travel,Card,Mobile,0
T2032,1061,207.79,1,Delhi,Grocery,Card,Mobile,1
T2033,1110,160.75,0,Nagpur,Grocery,UPI,Laptop,0
T2034,1126,3412.79,9,Pune,Food,Net Banking,Mobile,0
T2035,1006,1996.21,1,Delhi,Entertainment,UPI,Mobile,0
T2036,1083,116.28,11,Mumbai,Fashion,Card,Laptop,0
T2037,1131,3501.1,22,Pune,Travel,Card,Mobile,0
T2038,1133,45.47,7,Bangalore,Fashion,Card,Laptop,0
T2039,1057,6192.84,4,Chennai,Grocery,Card,Mobile,0
T2040,1021,1463.63,21,Kolkata,Fashion,UPI,Laptop,0
T2041,1153,164.36,0,Delhi,Electronics,UPI,Laptop,0
T2042,1126,3550.35,14,Nagpur,Travel,UPI,Mobile,0
T2043,1002,2027.89,5,Hyderabad,Fashion,UPI,Laptop,0
T2044,1126,14568.05,11,Nagpur,Electronics,Card,Mobile,0
T2045,1040,3142.79,7,Bangalore,Food,Card,Mobile,0
T2046,1187,1287.65,12,Chennai,Fashion,UPI,Mobile,0
T2047,1105,4943.77,18,Bangalore,Travel,Card,Mobile,0
T2048,1013,1267.03,0,Nagpur,Electronics,Card,Laptop,1
T2049,1011,9383.78,10,Kolkata,Fashion,Card,Mobile,0
T2050,1086,1878.24,19,Chennai,Food,Card,Tablet,0
T2051,1011,3192.86,0,Hyderabad,Fashion,Card,Mobile,1
T2052,1140,207.59,7,Delhi,Electronics,UPI,Mobile,0
T2053,1024,2221.35,4,Chennai,Fashion,Net Banking,Mobile,0
T2054,1044,7143.83,16,Pune,Travel,Card,Mobile,0
T2055,1121,6552.35,7,Chennai,Grocery,Card,Laptop,0
T2056,1146,1016.05,9,Bangalore,Electronics,UPI,Laptop,0
T2057,1054,1025.14,1,Bangalore,Electronics,Card,Laptop,1
T2058,1099,6799.76,8,Bangalore,Electronics,Card,Laptop,0
T2059,1172,10659.87,23,Hyderabad,Electronics,Card,Mobile,0
T2060,1135,400.88,22,Chennai,Fashion,Card,Mobile,0
T2061,1118,2391.77,2,Kolkata,Travel,UPI,Laptop,0
T2062,1052,1646.66,17,Kolkata,Food,UPI,Mobile,0
T2063,1182,8182.12,6,Chennai,Travel,Card,Mobile,0
T2064,1031,348.88,14,Kolkata,Electronics,Card,Mobile,0
T2065,1050,948.59,20,Mumbai,Entertainment,Card,Mobile,0
T2066,1043,5584.87,21,Hyderabad,Fashion,Card,Mobile,0
T2067,1081,210.62,19,Delhi,Entertainment,Net Banking,Laptop,0
T2068,1197,2713.31,17,Delhi,Fashion,UPI,Mobile,0
T2069,1145,2334.35,2,Delhi,Electronics,UPI,Mobile,0
T2070,1149,1628.27,22,Delhi,Fashion,UPI,Mobile,0
T2071,1036,2007.28,13,Delhi,Electronics,UPI,Laptop,0
T2072,1095,3019.58,23,Kolkata,Travel,UPI,Tablet,0
T2073,1055,703.93,1,Nagpur,Grocery,Card,Laptop,1
T2074,1104,3394.49,13,Bangalore,Fashion,Card,Mobile,0
T2075,1058,6547.9,21,Hyderabad,Electronics,UPI,Tablet,0
T2076,1130,5711.15,10,Nagpur,Entertainment,Card,Laptop,0
T2077,1155,668.47,15,Hyderabad,Electronics,Net Banking,Laptop,0
T2078,1034,646.55,7,Mumbai,Entertainment,UPI,Laptop,0
T2079,1188,1248.85,6,Chennai,Fashion,Net Banking,Mobile,0
T2080,1092,1791.87,10,Pune,Food,Card,Mobile,0
T2081,1181,2100.07,2,Bangalore,Entertainment,Net Banking,Mobile,0
T2082,1190,4553.95,16,Mumbai,Electronics,Card,Mobile,0
T2083,1096,233.4,13,Nagpur,Fashion,Net Banking,Laptop,0
T2084,1134,141.15,5,Pune,Electronics,Card,Laptop,0
T2085,1075,1989.73,7,Chennai,Food,UPI,Laptop,0
T2086,1048,4778.25,21,Mumbai,Grocery,UPI,Mobile,0
T2087,1093,859.88,4,Chennai,Food,Card,Mobile,0
T2088,1158,4103.36,7,Chennai,Travel,UPI,Mobile,0
T2089,1185,1203.49,1,Kolkata,Fashion,Net Banking,Mobile,0
T2090,1188,8689.25,14,Hyderabad,Food,Card,Mobile,0
T2091,1023,9041.55,11,Pune,Grocery,UPI,Mobile,0
T2092,1147,1411.23,16,Hyderabad,Electronics,Card,Mobile,0
T2093,1036,1045.43,0,Chennai,Fashion,UPI,Tablet,0
T2094,1003,2119.38,14,Kolkata,Entertainment,UPI,Mobile,0
T2095,1107,1100.55,13,Mumbai,Food,Card,Laptop,0
T2096,1125,4463.65,19,Chennai,Grocery,Card,Mobile,0
T2097,1019,6996.29,21,Nagpur,Food,UPI,Mobile,0
T2098,1187,4472.31,15,Chennai,Travel,Card,Laptop,0
T2099,1151,6957.06,8,Hyderabad,Fashion,Card,Laptop,0
T2100,1049,2023.3,0,Pune,Electronics,UPI,Mobile,0
T2101,1176,679.91,16,Mumbai,Grocery,Card,Mobile,0
T2102,1178,5356.89,12,Hyderabad,Food,Card,Mobile,0
T2103,1095,1788.12,20,Chennai,Fashion,UPI,Laptop,0
T2104,1104,4450.08,20,Nagpur,Food,Card,Tablet,0
T2105,1163,1262.37,4,Bangalore,Fashion,Card,Mobile,0
T2106,1116,338.88,9,Kolkata,Travel,Card,Mobile,0
T2107,1097,19615.27,5,Nagpur,Food,UPI,Tablet,0
T2108,1065,679.37,23,Chennai,Travel,UPI,Mobile,0
T2109,1078,17834.25,18,Nagpur,Entertainment,UPI,Laptop,1
T2110,1161,15138.03,12,Kolkata,Entertainment,Card,Mobile,0
T2111,1163,6315.99,0,Bangalore,Grocery,Card,Mobile,1
T2112,1005,4308.46,19,Nagpur,Travel,Card,Mobile,0
T2113,1038,3449.17,14,Bangalore,Fashion,Card,Mobile,0
T2114,1169,8042.69,13,Chennai,Grocery,Net Banking,Mobile,0
T2115,1114,1366.8,7,Bangalore,Food,Card,Laptop,0
T2116,1185,2522.05,9,Hyderabad,Food,Card,Laptop,0
T2117,1124,3863.92,8,Hyderabad,Fashion,Card,Laptop,0
T2118,1011,2118.61,16,Bangalore,Electronics,UPI,Mobile,0
T2119,1130,2230.88,8,Mumbai,Electronics,UPI,Mobile,0
T2120,1017,1603.61,2,Pune,Food,UPI,Mobile,0
T2121,1039,3322.58,10,Mumbai,Fashion,Net Banking,Laptop,0
T2122,1020,7603.83,11,Bangalore,Electronics,UPI,Mobile,0
T2123,1142,900.22,9,Pune,Travel,Card,Mobile,0
T2124,1098,10898.73,16,Hyderabad,Food,Card,Mobile,0
T2125,1025,4672.98,16,Pune,Entertainment,UPI,Mobile,0
T2126,1007,6932.6,10,Bangalore,Travel,UPI,Mobile,0
T2127,1099,3249.44,21,Hyderabad,Fashion,UPI,Laptop,0
T2128,1086,6047.73,3,Pune,Entertainment,UPI,Tablet,0
T2129,1041,65.33,6,Pune,Travel,UPI,Laptop,0
T2130,1171,6823.36,20,Mumbai,Electronics,Net Banking,Tablet,0
T2131,1013,163.87,13,Pune,Electronics,UPI,Tablet,0
T2132,1077,8825.95,6,Chennai,Entertainment,UPI,Mobile,0
T2133,1001,19294.67,23,Bangalore,Grocery,Card,Mobile,0
T2134,1118,1392.94,7,Delhi,Food,UPI,Laptop,0
T2135,1036,944.5,0,Delhi,Entertainment,Net Banking,Mobile,0
T2136,1068,5798.87,23,Delhi,Fashion,Card,Mobile,0
T2137,1165,1166.9,21,Bangalore,Food,UPI,Mobile,0
T2138,1040,8026.62,3,Delhi,Travel,UPI,Mobile,0
T2139,1061,434.1,11,Mumbai,Fashion,Card,Mobile,0
T2140,1059,538.49,23,Bangalore,Fashion,UPI,Mobile,0
T2141,1124,15481.9,2,Chennai,Electronics,Card,Mobile,1
T2142,1110,4481.46,12,Hyderabad,Travel,Net Banking,Laptop,0
T2143,1013,7506.32,19,Chennai,Electronics,UPI,Mobile,0
T2144,1083,1568.2,5,Bangalore,Electronics,Card,Laptop,0
T2145,1129,4514.02,10,Bangalore,Grocery,Card,Mobile,0
T2146,1069,3607.99,22,Pune,Electronics,UPI,Mobile,0
T2147,1144,3696.79,3,Pune,Food,Card,Mobile,1
T2148,1122,4589.52,19,Pune,Fashion,Card,Mobile,0
T2149,1088,3426.05,15,Kolkata,Electronics,UPI,Laptop,0
T2150,1027,2241.9,6,Kolkata,Entertainment,Card,Laptop,0
T2151,1065,1291.43,21,Nagpur,Food,Card,Laptop,0
T2152,1162,5854.11,10,Kolkata,Travel,UPI,Tablet,0
T2153,1004,1026.14,23,Mumbai,Fashion,Net Banking,Mobile,0
T2154,1192,4715.23,0,Bangalore,Entertainment,UPI,Mobile,0
T2155,1167,1062.81,6,Chennai,Entertainment,UPI,Mobile,0
T2156,1183,3926.84,11,Bangalore,Travel,Card,Mobile,0
T2157,1163,5498.7,6,Pune,Entertainment,Card,Mobile,0
T2158,1044,987.26,22,Bangalore,Food,Card,Mobile,0
T2159,1150,247.26,6,Hyderabad,Travel,UPI,Mobile,0
T2160,1046,561.53,9,Kolkata,Entertainment,Net Banking,Mobile,0
T2161,1030,3725.59,15,Bangalore,Travel,UPI,Mobile,0
T2162,1138,7573.74,7,Chennai,Travel,Net Banking,Laptop,0
T2163,1009,184.16,8,Delhi,Electronics,UPI,Mobile,0
T2164,1194,5299.31,8,Hyderabad,Electronics,Card,Laptop,0
T2165,1117,1670.06,1,Hyderabad,Electronics,Card,Laptop,1
T2166,1013,2604.4,12,Bangalore,Entertainment,Card,Mobile,0
T2167,1079,10572.4,12,Nagpur,Fashion,Card,Mobile,0
T2168,1092,1613.7,22,Pune,Food,UPI,Mobile,0
T2169,1009,2504.47,22,Mumbai,Entertainment,Card,Laptop,0
T2170,1075,55.11,3,Mumbai,Electronics,UPI,Laptop,0
T2171,1093,340.48,23,Delhi,Travel,UPI,Mobile,0
T2172,1104,1196.81,11,Mumbai,Entertainment,Card,Mobile,0
T2173,1000,112.99,16,Mumbai,Travel,UPI,Tablet,0
T2174,1132,3991.91,1,Pune,Travel,UPI,Mobile,0
T2175,1019,2223.28,12,Kolkata,Travel,Card,Laptop,0
T2176,1007,3177.58,17,Pune,Grocery,UPI,Mobile,0
T2177,1170,767.78,14,Nagpur,Fashion,UPI,Mobile,0
T2178,1000,1403.52,7,Chennai,Food,UPI,Laptop,0
T2179,1056,4360.49,14,Delhi,Food,Net Banking,Laptop,0
T2180,1063,13444.38,0,Mumbai,Electronics,Net Banking,Laptop,0
T2181,1117,206.93,19,Nagpur,Grocery,Net Banking,Mobile,0
T2182,1027,8843.1,9,Delhi,Entertainment,Card,Mobile,0
T2183,1120,3440.41,11,Hyderabad,Entertainment,Card,Laptop,0
T2184,1106,3319.71,4,Mumbai,Food,Card,Mobile,0
T2185,1164,2774.82,8,Mumbai,Fashion,Card,Mobile,0
T2186,1174,287.68,22,Pune,Travel,Net Banking,Laptop,0
T2187,1164,376.7,7,Bangalore,Electronics,UPI,Mobile,0
T2188,1048,3674.29,15,Delhi,Fashion,Card,Mobile,0
T2189,1119,1667.88,13,Mumbai,Food,Card,Laptop,0
T2190,1043,9968.6,12,Kolkata,Grocery,Card,Tablet,0
T2191,1055,2087.48,22,Delhi,Electronics,UPI,Mobile,0
T2192,1155,618.58,20,Chennai,Food,UPI,Mobile,0
T2193,1110,5017.12,12,Kolkata,Entertainment,Net Banking,Laptop,0
T2194,1133,1388.9,4,Nagpur,Electronics,Net Banking,Laptop,0
T2195,1107,2981.72,15,Kolkata,Food,Card,Laptop,0
T2196,1188,4787.1,10,Nagpur,Entertainment,Card,Mobile,0
T2197,1147,9220.92,21,Bangalore,Entertainment,Card,Mobile,0
T2198,1113,6284.55,4,Mumbai,Travel,Card,Mobile,0
T2199,1077,4512.51,12,Kolkata,Grocery,Net Banking,Laptop,0
T2200,1129,4553.15,10,Chennai,Travel,UPI,Laptop,0
T2201,1036,11669.51,18,Pune,Food,UPI,Mobile,0
T2202,1019,1402.91,2,Mumbai,Fashion,UPI,Mobile,0
T2203,1025,4.45,14,Delhi,Travel,Card,Mobile,0
T2204,1028,1269.57,6,Hyderabad,Fashion,Card,Tablet,0
T2205,1000,983.05,6,Nagpur,Entertainment,UPI,Laptop,0
T2206,1118,4336.88,5,Delhi,Food,UPI,Mobile,0
T2207,1034,4017.34,2,Bangalore,Grocery,Card,Mobile,1
T2208,1197,3600.31,12,Nagpur,Fashion,UPI,Mobile,0
T2209,1058,65.51,6,Pune,Food,UPI,Mobile,0
T2210,1068,5219.27,4,Nagpur,Fashion,Card,Laptop,0
T2211,1160,1563.47,22,Hyderabad,Travel,UPI,Laptop,0
T2212,1178,4375.17,17,Kolkata,Food,Card,Mobile,0
T2213,1011,3252.94,21,Chennai,Travel,UPI,Mobile,0
T2214,1019,1678.65,7,Kolkata,Electronics,UPI,Laptop,0
T2215,1180,578.14,16,Mumbai,Food,Net Banking,Mobile,0
T2216,1042,396.71,19,Hyderabad,Fashion,Card,Mobile,0
T2217,1125,7123.71,0,Chennai,Electronics,Card,Tablet,1
T2218,1049,10023.58,13,Hyderabad,Travel,Card,Laptop,0
T2219,1028,4196.87,16,Mumbai,Travel,Card,Laptop,0
T2220,1184,436.73,9,Nagpur,Fashion,UPI,Mobile,0
T2221,1038,2056.84,11,Bangalore,Electronics,Net Banking,Mobile,0
T2222,1183,5221.65,15,Mumbai,Entertainment,Card,Mobile,0
T2223,1170,6053.26,13,Mumbai,Grocery,Card,Mobile,0
T2224,1177,503.24,15,Chennai,Fashion,Card,Laptop,0
T2225,1150,0.12,7,Pune,Travel,UPI,Mobile,0
T2226,1171,4981.08,22,Kolkata,Food,Card,Laptop,0
T2227,1037,1763.93,9,Nagpur,Electronics,Card,Mobile,0
T2228,1083,1174.7,16,Mumbai,Entertainment,UPI,Mobile,0
T2229,1150,51.93,17,Bangalore,Grocery,Card,Tablet,0
T2230,1127,3108.72,19,Delhi,Food,UPI,Mobile,0
T2231,1125,7619.28,15,Nagpur,Electronics,UPI,Mobile,0
T2232,1044,12645.41,16,Pune,Entertainment,Card,Mobile,0
T2233,1051,3336.49,15,Hyderabad,Fashion,UPI,Mobile,0
T2234,1079,2889.99,18,Mumbai,Entertainment,UPI,Mobile,0
T2235,1177,355.57,23,Bangalore,Fashion,UPI,Mobile,0
T2236,1123,3184.02,23,Nagpur,Electronics,Card,Laptop,0
T2237,1118,1912.01,7,Bangalore,Entertainment,Card,Laptop,0
T2238,1007,3737.16,5,Bangalore,Grocery,UPI,Mobile,0
T2239,1084,1968.84,5,Kolkata,Entertainment,UPI,Mobile,0
T2240,1128,1099.32,20,Chennai,Electronics,Card,Mobile,0
T2241,1007,399.13,8,Hyderabad,Food,Card,Mobile,0
T2242,1156,1512.87,3,Pune,Food,Card,Mobile,1
T2243,1095,406.56,11,Kolkata,Entertainment,Card,Laptop,0
T2244,1101,778.7,11,Nagpur,Entertainment,UPI,Mobile,0
T2245,1004,17476.02,22,Mumbai,Fashion,Card,Laptop,1
T2246,1085,2348.69,16,Pune,Electronics,Card,Tablet,0
T2247,1174,3036.05,14,Mumbai,Fashion,UPI,Laptop,0
T2248,1033,8273.8,8,Delhi,Grocery,Card,Mobile,0
T2249,1192,21676.43,6,Bangalore,Food,UPI,Mobile,1
T2250,1054,3495.94,9,Delhi,Travel,UPI,Tablet,0
T2251,1118,6695.35,15,Chennai,Travel,Card,Mobile,0
T2252,1170,1583.69,11,Bangalore,Electronics,UPI,Laptop,0
T2253,1157,1459.66,6,Hyderabad,Electronics,UPI,Mobile,0
T2254,1113,2061.37,17,Pune,Travel,Card,Mobile,0
T2255,1144,4465.16,14,Mumbai,Electronics,Card,Laptop,0
T2256,1025,4585.23,5,Kolkata,Food,UPI,Laptop,0
T2257,1135,1514.74,11,Chennai,Grocery,Net Banking,Laptop,0
T2258,1046,571.83,10,Hyderabad,Grocery,UPI,Tablet,0
T2259,1112,4003.0,19,Mumbai,Fashion,Card,Mobile,0
T2260,1075,549.36,2,Pune,Food,UPI,Mobile,0
T2261,1071,3455.67,1,Nagpur,Electronics,Card,Tablet,1
T2262,1088,4729.13,5,Chennai,Electronics,UPI,Mobile,0
T2263,1045,4824.05,23,Delhi,Fashion,UPI,Laptop,0
T2264,1195,5601.12,21,Delhi,Fashion,UPI,Mobile,0
T2265,1032,8249.85,4,Kolkata,Electronics,UPI,Mobile,0
T2266,1000,2772.26,17,Mumbai,Electronics,UPI,Mobile,0
T2267,1146,5241.03,15,Mumbai,Food,UPI,Mobile,0
T2268,1030,3861.64,7,Mumbai,Fashion,Card,Laptop,0
T2269,1141,826.33,19,Chennai,Food,UPI,Laptop,0
T2270,1052,104.1,21,Pune,Entertainment,Net Banking,Mobile,0
T2271,1047,1339.33,10,Nagpur,Electronics,Card,Mobile,0
T2272,1068,2341.0,9,Delhi,Travel,UPI,Mobile,0
T2273,1104,3839.99,23,Hyderabad,Travel,Card,Mobile,0
T2274,1089,7587.4,11,Bangalore,Entertainment,UPI,Mobile,0
T2275,1189,873.85,20,Chennai,Electronics,UPI,Mobile,0
T2276,1193,536.64,5,Chennai,Fashion,Card,Mobile,0
T2277,1191,13239.58,19,Pune,Travel,Net Banking,Mobile,0
T2278,1197,457.36,4,Delhi,Fashion,Card,Mobile,0
T2279,1062,2604.12,22,Kolkata,Travel,UPI,Mobile,0
T2280,1072,3523.34,8,Nagpur,Fashion,UPI,Mobile,0
T2281,1160,3118.08,15,Pune,Travel,Card,Mobile,0
T2282,1168,359.84,21,Hyderabad,Fashion,Card,Mobile,0
T2283,1088,234.87,13,Delhi,Entertainment,Card,Tablet,0
T2284,1175,445.89,21,Pune,Food,UPI,Mobile,0
T2285,1012,3523.58,7,Delhi,Fashion,UPI,Laptop,0
T2286,1072,3144.08,19,Delhi,Food,Card,Mobile,0
T2287,1076,1064.94,18,Kolkata,Food,Card,Laptop,0
T2288,1158,4061.95,13,Chennai,Electronics,Card,Mobile,0
T2289,1067,6860.69,6,Nagpur,Entertainment,UPI,Laptop,0
T2290,1097,169.87,4,Chennai,Food,UPI,Mobile,0
T2291,1124,2757.66,17,Bangalore,Grocery,Card,Laptop,0
T2292,1101,4675.84,1,Nagpur,Food,UPI,Mobile,0
T2293,1131,1163.08,10,Delhi,Fashion,Card,Mobile,0
T2294,1101,1471.35,21,Pune,Food,Net Banking,Laptop,0
T2295,1018,3803.92,7,Hyderabad,Fashion,Net Banking,Mobile,0
T2296,1197,9128.59,0,Kolkata,Fashion,UPI,Tablet,0
T2297,1081,6641.33,21,Nagpur,Grocery,Net Banking,Mobile,0
T2298,1140,3499.93,11,Bangalore,Food,UPI,Mobile,0
T2299,1022,5240.62,1,Delhi,Food,UPI,Laptop,0
T2300,1082,1815.4,17,Hyderabad,Travel,UPI,Mobile,0
T2301,1108,4097.35,6,Nagpur,Travel,Card,Mobile,0
T2302,1074,2510.8,16,Chennai,Electronics,Card,Laptop,0
T2303,1128,842.57,21,Chennai,Fashion,Card,Laptop,0
T2304,1087,4839.14,22,Nagpur,Grocery,UPI,Tablet,0
T2305,1053,3251.91,13,Nagpur,Travel,Card,Mobile,0
T2306,1198,1776.54,23,Nagpur,Food,Card,Mobile,0
T2307,1088,9691.75,6,Hyderabad,Electronics,UPI,Mobile,0
T2308,1142,84.63,21,Chennai,Grocery,Card,Mobile,0
T2309,1064,1517.86,2,Pune,Entertainment,UPI,Laptop,0
T2310,1075,234.25,5,Bangalore,Food,Net Banking,Mobile,0
T2311,1198,5818.76,19,Bangalore,Food,UPI,Mobile,0
T2312,1142,4844.09,1,Kolkata,Entertainment,UPI,Mobile,0
T2313,1148,1609.99,16,Delhi,Fashion,UPI,Laptop,0
T2314,1146,4503.89,11,Mumbai,Fashion,UPI,Tablet,0
T2315,1059,2016.31,11,Pune,Travel,Card,Laptop,0
T2316,1092,5646.51,16,Chennai,Travel,Net Banking,Mobile,0
T2317,1160,2421.89,9,Delhi,Food,Card,Laptop,0
T2318,1048,2126.02,2,Kolkata,Food,Card,Mobile,1
T2319,1034,10916.89,19,Delhi,Travel,UPI,Mobile,0
T2320,1171,1155.42,17,Nagpur,Entertainment,Card,Mobile,0
T2321,1101,513.37,12,Mumbai,Travel,Card,Mobile,0
T2322,1010,3513.51,11,Chennai,Food,Card,Mobile,0
T2323,1098,13936.81,16,Mumbai,Grocery,Card,Laptop,0
T2324,1199,1898.23,3,Pune,Food,Card,Mobile,1
T2325,1109,256.18,22,Mumbai,Grocery,Card,Mobile,0
T2326,1073,1657.85,9,Delhi,Grocery,UPI,Tablet,0
T2327,1193,2820.33,10,Mumbai,Food,UPI,Laptop,0
T2328,1173,706.58,5,Mumbai,Electronics,Card,Laptop,0
T2329,1008,4292.97,5,Bangalore,Travel,Net Banking,Mobile,0
T2330,1002,24386.21,8,Chennai,Fashion,Card,Mobile,1
T2331,1084,2404.02,14,Chennai,Food,Card,Mobile,0
T2332,1025,1752.34,1,Delhi,Grocery,Card,Mobile,1
T2333,1071,2048.0,3,Hyderabad,Food,UPI,Mobile,0
T2334,1047,489.33,4,Mumbai,Travel,Card,Mobile,0
T2335,1193,8591.69,16,Mumbai,Entertainment,UPI,Mobile,0
T2336,1197,2143.38,7,Nagpur,Grocery,UPI,Mobile,0
T2337,1155,1959.35,7,Chennai,Fashion,UPI,Mobile,0
T2338,1116,4311.6,21,Mumbai,Fashion,UPI,Mobile,0
T2339,1153,2333.82,11,Chennai,Fashion,Net Banking,Mobile,0
T2340,1152,4179.15,20,Mumbai,Entertainment,Card,Mobile,0
T2341,1011,253.66,7,Bangalore,Electronics,Card,Mobile,0
T2342,1132,6722.09,18,Delhi,Grocery,UPI,Mobile,0
T2343,1047,11287.38,2,Chennai,Entertainment,UPI,Mobile,0
T2344,1036,4185.2,17,Pune,Grocery,Card,Mobile,0
T2345,1043,12365.97,20,Delhi,Entertainment,Card,Laptop,0
T2346,1014,656.82,18,Nagpur,Entertainment,UPI,Tablet,0
T2347,1042,2595.88,18,Delhi,Electronics,Card,Mobile,0
T2348,1175,3683.27,14,Mumbai,Grocery,Card,Tablet,0
T2349,1086,3486.58,5,Nagpur,Entertainment,Net Banking,Mobile,0
T2350,1069,2053.06,15,Delhi,Electronics,UPI,Mobile,0
T2351,1045,1650.47,7,Kolkata,Food,UPI,Tablet,0
T2352,1107,542.47,15,Nagpur,Travel,UPI,Mobile,0
T2353,1122,1988.63,17,Kolkata,Entertainment,Net Banking,Laptop,0
T2354,1170,710.1,19,Pune,Fashion,Card,Mobile,0
T2355,1020,5302.54,15,Delhi,Electronics,Card,Mobile,0
T2356,1150,936.97,10,Chennai,Electronics,UPI,Mobile,0
T2357,1106,241.4,6,Chennai,Entertainment,UPI,Mobile,0
T2358,1079,3215.12,16,Hyderabad,Electronics,Card,Mobile,0
T2359,1046,3617.74,16,Mumbai,Food,Net Banking,Mobile,0
T2360,1116,8220.18,11,Kolkata,Electronics,UPI,Mobile,0
T2361,1123,3441.36,12,Nagpur,Travel,Card,Tablet,0
T2362,1142,1695.42,9,Hyderabad,Travel,Card,Laptop,0
T2363,1024,6498.45,6,Hyderabad,Fashion,Card,Mobile,0
T2364,1035,3108.54,13,Bangalore,Food,UPI,Mobile,0
T2365,1050,330.4,22,Kolkata,Travel,Net Banking,Laptop,0
T2366,1014,3337.47,0,Nagpur,Entertainment,Card,Mobile,1
T2367,1067,9544.67,16,Hyderabad,Grocery,Net Banking,Mobile,0
T2368,1020,2018.8,3,Bangalore,Grocery,UPI,Mobile,0
T2369,1140,1405.76,20,Hyderabad,Grocery,UPI,Laptop,0
T2370,1018,619.46,4,Mumbai,Entertainment,UPI,Mobile,0
T2371,1033,656.88,19,Pune,Electronics,Card,Mobile,0
T2372,1077,2267.97,23,Kolkata,Entertainment,UPI,Mobile,0
T2373,1124,3622.19,22,Bangalore,Electronics,Card,Mobile,0
T2374,1195,336.2,6,Pune,Grocery,UPI,Mobile,0
T2375,1116,11224.99,9,Nagpur,Fashion,Card,Mobile,0
T2376,1051,5628.17,16,Mumbai,Fashion,UPI,Mobile,0
T2377,1026,3533.59,6,Bangalore,Electronics,UPI,Mobile,0
T2378,1156,7051.26,0,Nagpur,Grocery,Card,Mobile,1
T2379,1155,334.34,6,Hyderabad,Entertainment,Card,Laptop,0
T2380,1034,2591.46,23,Chennai,Fashion,UPI,Laptop,0
T2381,1135,3978.02,10,Delhi,Electronics,UPI,Mobile,0
T2382,1143,7056.26,8,Nagpur,Entertainment,Card,Mobile,0
T2383,1105,6120.1,11,Pune,Grocery,UPI,Mobile,0
T2384,1163,1297.77,2,Mumbai,Food,Card,Mobile,1
T2385,1157,11312.76,3,Mumbai,Grocery,Card,Laptop,1
T2386,1145,531.14,3,Nagpur,Grocery,Card,Mobile,1
T2387,1001,8322.04,12,Hyderabad,Entertainment,Card,Laptop,0
T2388,1176,14153.6,22,Delhi,Entertainment,UPI,Laptop,0
T2389,1076,779.94,18,Kolkata,Travel,Net Banking,Tablet,0
T2390,1131,5121.49,9,Pune,Travel,Card,Mobile,0
T2391,1089,164.48,4,Nagpur,Entertainment,UPI,Mobile,0
T2392,1088,2079.62,6,Nagpur,Entertainment,Card,Mobile,0
T2393,1093,2905.02,23,Chennai,Food,UPI,Laptop,0
T2394,1006,3476.15,15,Mumbai,Food,Card,Laptop,0
T2395,1094,10991.57,0,Pune,Grocery,UPI,Mobile,0
T2396,1107,4462.03,11,Delhi,Fashion,Net Banking,Mobile,0
T2397,1073,2625.55,1,Mumbai,Food,Card,Mobile,1
T2398,1038,6636.09,6,Nagpur,Grocery,UPI,Mobile,0
T2399,1140,12025.78,10,Mumbai,Electronics,Card,Mobile,0
T2400,1158,89.25,12,Mumbai,Travel,Card,Mobile,0
T2401,1070,16187.08,1,Bangalore,Fashion,Card,Mobile,1
T2402,1190,360.28,6,Mumbai,Grocery,Card,Laptop,0
T2403,1055,6736.36,14,Hyderabad,Entertainment,Card,Mobile,0
T2404,1169,1315.88,10,Mumbai,Electronics,Card,Mobile,0
T2405,1188,567.08,1,Kolkata,Travel,Card,Mobile,1
T2406,1041,2318.24,6,Hyderabad,Electronics,Card,Laptop,0
T2407,1183,4130.81,3,Pune,Grocery,UPI,Mobile,0
T2408,1035,1918.29,10,Mumbai,Food,Net Banking,Tablet,0
T2409,1083,224.44,1,Delhi,Travel,Card,Mobile,1
T2410,1195,3659.78,15,Hyderabad,Electronics,Card,Tablet,0
T2411,1117,9307.65,6,Hyderabad,Food,Card,Laptop,0
T2412,1006,1932.94,12,Nagpur,Fashion,Net Banking,Mobile,0
T2413,1053,975.08,4,Pune,Grocery,UPI,Tablet,0
T2414,1128,2337.73,16,Mumbai,Grocery,UPI,Mobile,0
T2415,1171,198.29,20,Chennai,Travel,Card,Mobile,0
T2416,1119,6870.04,11,Delhi,Electronics,Card,Mobile,0
T2417,1172,7002.64,18,Nagpur,Fashion,Card,Mobile,0
T2418,1105,3546.93,6,Pune,Entertainment,Net Banking,Laptop,0
T2419,1046,1742.27,5,Kolkata,Travel,Net Banking,Laptop,0
